mp-1008653,11.0
mp-1008866,21.0
mp-1008903,16.0
mp-1009834,122.0
mp-10102,14.0
mp-1017985,35.0
mp-1018020,19.0
mp-1018026,15.0
mp-1018033,39.0
mp-1018128,39.0
mp-1018166,127.0
mp-10413,4.0
mp-10597,28.0
mp-10667,35.0
mp-10886,45.0
mp-10903,32.0
mp-10905,74.0
mp-11022,39.0
mp-11228,35.0
mp-11236,19.0
mp-11237,32.0
mp-11239,47.0
mp-11872,20.0
mp-11947,27.0
mp-12015,18.0
mp-12065,34.0
mp-12277,43.0
mp-12359,19.0
mp-12360,18.0
mp-12532,13.0
mp-12665,32.0
mp-12725,79.0
mp-12752,77.0
mp-12794,50.0
mp-12903,20.0
mp-12908,19.0
mp-13155,53.0
mp-13156,50.0
mp-13270,15.0
mp-134,24.0
mp-1387,10.0
mp-1391,23.0
mp-13910,30.0
mp-14091,18.0
mp-14092,17.0
mp-14099,25.0
mp-1482,69.0
mp-1487,72.0
mp-1490,16.0
mp-1501,62.0
mp-1502,39.0
mp-1591,113.0
mp-1592,14.0
mp-16236,13.0
mp-16238,21.0
mp-1648,79.0
mp-16488,74.0
mp-16514,75.0
mp-16522,30.0
mp-16718,68.0
mp-16913,8.0
mp-16960,85.0
mp-1700,121.0
mp-173,67.0
mp-17659,19.0
mp-17862,36.0
mp-1814,13.0
mp-18427,82.0
mp-1885,116.0
mp-1903,35.0
mp-19069,37.0
mp-1912,23.0
mp-19225,41.0
mp-19378,45.0
mp-19405,29.0
mp-1961,40.0
mp-1982,62.0
mp-19833,16.0
mp-20554,14.0
mp-21505,36.0
mp-2151,24.0
mp-2221,40.0
mp-2254,103.0
mp-22660,31.0
mp-2273,17.0
mp-2284,11.0
mp-22894,6.0
mp-22919,11.0
mp-22922,7.0
mp-22925,5.0
mp-22993,7.0
mp-23231,10.0
mp-23485,5.0
mp-23558,21.0
mp-2410,23.0
mp-2426,15.0
mp-2451,50.0
mp-2474,27.0
mp-2554,100.0
mp-2624,30.0
mp-2696,30.0
mp-27227,19.0
mp-27821,32.0
mp-284,118.0
mp-28610,6.0
mp-29659,15.0
mp-29678,15.0
mp-2977,9.0
mp-29816,12.0
mp-30337,98.0
mp-30341,31.0
mp-30344,15.0
mp-30349,29.0
mp-30352,21.0
mp-30353,63.0
mp-30354,37.0
mp-30355,14.0
mp-30357,10.0
mp-30362,14.0
mp-30727,23.0
mp-30737,17.0
mp-31018,21.0
mp-31169,25.0
mp-31171,26.0
mp-331,41.0
mp-34418,3.0
mp-3477,10.0
mp-3527,28.0
mp-364,102.0
mp-395,83.0
mp-4182,26.0
mp-4198,13.0
mp-4483,23.0
mp-4899,17.0
mp-5014,16.0
mp-5058,15.0
mp-5342,22.0
mp-538,11.0
mp-542065,6.0
mp-542496,23.0
mp-550,57.0
mp-551,32.0
mp-5518,18.0
mp-552185,9.0
mp-555166,14.0
mp-555477,27.0
mp-556094,14.0
mp-557862,17.0
mp-559847,10.0
mp-5615,36.0
mp-567347,50.0
mp-567558,6.0
mp-567705,82.0
mp-568404,26.0
mp-568607,94.0
mp-569114,12.0
mp-570256,6.0
mp-571053,86.0
mp-571454,21.0
mp-571594,7.0
mp-5729,42.0
mp-578,19.0
mp-5782,21.0
mp-5821,34.0
mp-603,84.0
mp-621131,25.0
mp-622209,66.0
mp-643431,9.0
mp-646824,21.0
mp-6954,31.0
mp-7359,28.0
mp-7366,24.0
mp-7387,11.0
mp-752826,74.0
mp-752927,27.0
mp-753326,16.0
mp-754326,26.0
mp-754531,58.0
mp-754954,12.0
mp-758302,15.0
mp-758604,8.0
mp-7643,9.0
mp-7711,23.0
mp-775761,7.0
mp-776150,47.0
mp-776165,56.0
mp-7878,28.0
mp-7879,30.0
mp-7880,43.0
mp-7882,13.0
mp-7885,28.0
mp-813,69.0
mp-8200,26.0
mp-8566,26.0
mp-8579,20.0
mp-8603,10.0
mp-862366,31.0
mp-862431,46.0
mp-862432,36.0
mp-862702,32.0
mp-862703,26.0
mp-862716,21.0
mp-864598,27.0
mp-864794,20.0
mp-864932,32.0
mp-864952,23.0
mp-864976,29.0
mp-864978,31.0
mp-865502,14.0
mp-865527,40.0
mp-865561,34.0
mp-865919,23.0
mp-865963,24.0
mp-866162,14.0
