mp-1008653,2.3978952727983707
mp-1008866,3.044522437723423
mp-1008903,2.772588722239781
mp-1009834,4.804021044733257
mp-10102,2.6390573296152584
mp-1017985,3.5553480614894135
mp-1018020,2.9444389791664403
mp-1018026,2.70805020110221
mp-1018033,3.6635616461296463
mp-1018128,3.6635616461296463
mp-1018166,4.844187086458591
mp-10413,1.3862943611198906
mp-10597,3.332204510175204
mp-10667,3.5553480614894135
mp-10886,3.8066624897703196
mp-10903,3.4657359027997265
mp-10905,4.30406509320417
mp-11022,3.6635616461296463
mp-11228,3.5553480614894135
mp-11236,2.9444389791664403
mp-11237,3.4657359027997265
mp-11239,3.8501476017100584
mp-11872,2.995732273553991
mp-11947,3.295836866004329
mp-12015,2.8903717578961645
mp-12065,3.5263605246161616
mp-12277,3.7612001156935624
mp-12359,2.9444389791664403
mp-12360,2.8903717578961645
mp-12532,2.5649493574615367
mp-12665,3.4657359027997265
mp-12725,4.3694478524670215
mp-12752,4.343805421853684
mp-12794,3.912023005428146
mp-12903,2.995732273553991
mp-12908,2.9444389791664403
mp-13155,3.970291913552122
mp-13156,3.912023005428146
mp-13270,2.70805020110221
mp-134,3.1780538303479458
mp-1387,2.302585092994046
mp-1391,3.1354942159291497
mp-13910,3.4011973816621555
mp-14091,2.8903717578961645
mp-14092,2.833213344056216
mp-14099,3.2188758248682006
mp-1482,4.23410650459726
mp-1487,4.276666119016055
mp-1490,2.772588722239781
mp-1501,4.127134385045092
mp-1502,3.6635616461296463
mp-1591,4.727387818712341
mp-1592,2.6390573296152584
mp-16236,2.5649493574615367
mp-16238,3.044522437723423
mp-1648,4.3694478524670215
mp-16488,4.30406509320417
mp-16514,4.31748811353631
mp-16522,3.4011973816621555
mp-16718,4.219507705176107
mp-16913,2.0794415416798357
mp-16960,4.442651256490317
mp-1700,4.795790545596741
mp-173,4.204692619390966
mp-17659,2.9444389791664403
mp-17862,3.58351893845611
mp-1814,2.5649493574615367
mp-18427,4.406719247264253
mp-1885,4.7535901911063645
mp-1903,3.5553480614894135
mp-19069,3.6109179126442243
mp-1912,3.1354942159291497
mp-19225,3.713572066704308
